l (deg),b (deg),distance (pc)
152.3660041898325,-5.240318329694991,1063.8777161041803
163.522273156055,-19.21881568757857,942.198087320266
170.99221051376304,-24.657363561161894,737.5459392748041
164.88666077107382,-18.54108706116219,775.4173839614954
,,
148.63012418166915,-4.9260480519231935,2129.9489836012817
159.6657994879152,-19.15443667431106,1657.6804683837
159.33736172947718,-12.153468163922893,819.3695449015985
167.89457288033577,-21.114494154806508,724.269744036432
142.55599041205383,1.3084213246068843,5267.570982425346
,,
143.85954221086865,0.31996295705809824,3558.655965173008
170.6158956998526,-18.439170450992414,509.7133458535253
154.03428156538865,-4.591645780661486,821.1404814171474
,,
,,
146.1226900411375,-5.861053243625077,19322.5380405138
,,
153.15986975256217,-8.832808436077595,1377.2692268567998
,,
,,
160.807624724131,-20.815432465016983,1716.7889184153262
,,
,,
144.65730631923404,-2.083970047083089,5513.602015051063
160.45519081277973,-17.787828953390328,1205.4757504369625
,,
154.8247311457804,-9.891809678874473,1178.4657459470056
156.6517947473231,-14.888444743089899,1593.1449221904907
,,
,,
151.63540733425728,-11.010867556927936,3011.9626531059093
163.2950235292126,-19.402973061844868,983.9413078270878
147.10154516758755,-5.285803971791799,4288.809584809789
169.27568016810292,-14.025571612147177,444.0858411194554
,,
153.6050756727239,-11.895332049951149,1962.1828393993635
145.72206770210212,-3.6802595945224645,5348.817185129057
,,
153.2009591476518,-15.996578769903163,11370.429334634804
,,
160.67665225692818,-17.82976265879905,1172.8827190322004
,,
151.28013048214765,-12.191176784079927,5538.710710214952
161.96082712444561,-21.781651497976938,1596.8685668404098
151.49160713917684,-11.133606474526855,3308.481213840521
154.182375131049,-12.575796897745668,1912.1507987300838
150.75345235116197,-11.179635545963755,4965.452458328965
,,
163.4127159937412,-12.023080826392896,574.2734880381557
,,
147.74868963763964,-7.3610645107068935,7194.370668025131
157.7829601938957,-14.004139410417467,1173.1166648993644
159.10551635917415,-14.223495551856216,1001.4852387722299
152.99176981722675,-10.799338766858407,1893.1087762537227
148.90750517786216,-3.159384914531947,1513.676106487171
156.26590665139244,-17.05173338402362,2634.487663184196
154.6184467922526,-7.853592037769545,995.3150013975132
150.21315584661224,-9.812293387583004,3980.702697045436
153.8960039832551,-17.93339993324205,1010482.0154231848
162.0193413113568,-22.46028393781772,1763.4659881946088
153.2944774381807,-12.12305060332617,2227.915706869773
,,
150.04695998929213,-10.112913641849504,4932.26311309213
,,
,,
154.06100375122364,-14.764703338457744,3233.90095808886
,,
150.31452599898185,-11.561554666556505,9091.941861719497
,,
164.7188754198478,-15.18975194967115,626.1023768297097
165.19205967603594,-19.699678057109512,825.7438258084682
146.26270286511848,-4.521240226754319,5351.997125134133
,,
146.67682489109876,-3.175460583105327,2782.7739774596303
159.91492719391192,-7.148078942064462,570.2345205197404
148.92178738706946,-10.672009456043112,198842.83554258067
158.15854461721742,-6.480935049687682,629.6118690496032
,,
207.9040956573762,-25.78623978133809,236.67377473037305
161.61955286650743,-21.354963252371565,1594.3370438783895
151.22496447803627,-12.79858286848002,8379.489560095168
158.38364917379457,-18.367195067051576,1921.3368858151973
,,
150.0788545361862,-8.710827599279808,3024.6902345561207
,,
155.30734947233674,-14.310215579511674,1961.3698496700947
145.6573780463857,-4.763794890545612,11856.101608139546
,,
147.4981228906875,-1.396092038073936,1602.1598780040267
,,
154.3127979939386,-12.767087357996353,1913.90965318169
,,
156.33424897799722,-21.205527424893248,243406.2305816005
158.91940669203214,-21.502542089123008,3447.246953105258
172.72697274346976,-23.23525218083812,590.7090037814515
151.84597215896457,-11.480184841229848,3147.1355529096354
146.34846478493594,-2.7986566495126515,2875.467978468232
174.76663454738366,-19.865603332075327,440.62425017338575
164.21506523329344,-16.28777942883073,699.3138695466989
,,
166.00278795302603,-21.68425399473836,903.3877186628665
147.53991857421437,-1.5337778513680518,1618.4695362408493
150.8396543641146,-10.614283038046446,3805.193625624956
,,
,,
144.37396610732512,-3.2722378001354784,24758.54779977253
,,
149.85176733112215,-9.142891473250065,3810.0140323911887
176.88443820486782,-26.85272602192871,579.3243607385486
,,
,,
142.08562897040315,1.3328608175691914,7794.82168023404
152.0029394381826,-5.650135363808936,1168.6635845044814
,,
,,
162.60966449383682,-9.163577882764454,523.6867391340526
159.0788781018009,-21.810591751564736,3570.5590426714057
158.8134517025366,-21.732657858742115,3913.283563909106
156.83352840516432,-14.419500526100357,1441.1244416414931
144.6588634102468,-0.5498544407636878,3184.0931469995967
147.32614010507857,-7.104510835932354,9533.856732015252
148.33005471588075,-2.3695757066316188,1534.3897582482405
,,
155.01064488249312,-10.176370673183111,1180.601746896713
152.06402063821162,-10.799483941362322,2457.343416521878
154.8466743814582,-17.663197883065195,6886.047892944574
162.2527468273174,-21.317101275518137,1416.5851291244408
,,
155.0322097941102,-12.69547690815371,1608.663772193611
162.09744689995264,-17.863796356160396,978.5026287252779
156.81059616370345,-18.007940467416624,2784.1675729858352
166.2456844881625,-9.454071419589585,428.9673277457547
148.88549233752417,-7.274182252318103,3352.7946678122976
160.30504788765862,-22.608857764038618,2854.944433455196
147.63768697030378,-5.018699177443297,3045.5298238788073
,,
164.940451099029,-24.343099015169777,1391.8125712994834
162.08322895341598,-12.39319965033255,648.5455113873282
151.86030652590512,-11.597782162087181,3234.8897281939435
144.88153296063075,-2.8648343318796066,6938.0692558141745
150.9719583244198,-11.417774242617796,4786.688927398265
160.01883031117052,-17.319646895844016,1218.7241159822502
,,
,,
,,
,,
,,
155.74183095769047,-11.48501446802681,1215.0464456519023
158.3002441717124,-21.719991118817948,5131.356008146112
151.1005118366056,-8.333069441332057,2003.3541601804322
152.00000922468266,-8.941422794805426,1773.28777495789
149.7725033760443,-6.741620794867245,2159.1541622583877
,,
145.19253804315795,0.09506058750908053,2263.321624518718
150.95811536917458,-9.396771054799318,2589.1517155267707
142.22591153941966,1.6183738812369914,5818.107723287515
169.55146691565008,-11.820756505047992,399.97635485468584
152.2058070360457,-10.878648908035657,2389.8958795465887
156.00002804140354,-14.725170376691715,1785.5638723328022
178.5979199270059,-23.606480263179176,442.68337121816876
150.7967223059947,-2.1430355410930577,997.9436297506338
165.04299842347837,-23.303751131657595,1198.504982900794
166.77155477688814,-6.055843924351123,368.8100850093221
149.5030293908266,-6.6423733335530635,2293.8430911714945
167.87310160611761,-16.863338792210474,553.5381056097476
145.9484930494519,-3.624554774637409,4498.900605775412
,,
,,
,,
150.9966274865144,-1.159578899159882,897.543031110433
,,
150.34419971619474,-3.658814395543656,1235.3767577882113
159.37130922883458,-15.605195809765718,1108.3244866396917
152.43430227067844,-7.879175411237125,1397.6206716918955
149.71108503650277,-7.497270207399151,2573.435477574808
150.17425663290157,-9.24211109712277,3374.183060971864
,,
149.7554394776119,-4.792675881506229,1583.0842484694429
146.52082010444357,-3.0680597243376133,2876.618618991396
,,
,,
145.7800399509242,-2.260244265933044,3147.555611378157
153.79041029102999,-3.887291307472146,801.5254069691721
145.85573083319315,-3.987106110986843,5606.879711117364
,,
,,
170.74861361882236,-20.81630675213466,577.4654167694432
152.10996399874384,-5.62579446216971,1146.788296536846
,,
155.25636748267786,-18.395669415189417,7718.5914660974295
145.66916728935098,-5.3876930598739605,31415.236280231526
155.8152051254397,-16.106157924622945,2439.852226628852
154.122328422139,-11.877535037605671,1729.3643733373642
155.52393031020415,-17.1488399035969,3604.3672067325365
152.00384229057727,-13.983552709694345,8712.199893490468
,,
184.55016740523052,-26.09495695276519,394.1476308884217
149.26577904093173,-5.206131439600715,1886.5824735329975
177.70939929173466,-22.242286437804506,430.97318284585316
150.4491040848065,-1.29036663687258,971.2669381205077
150.76527027914656,-3.552667498471449,1142.8848437499373
160.3677687995776,-11.121161905825607,691.438476824238
157.4619800734528,-11.0808493165171,925.2359846874539
,,
172.24207341231454,-23.623717700013,625.1517433946163
154.5601572103603,-6.712387544103398,909.9672772576396
163.83683543652867,-8.490423046859075,470.6041044764398
146.11497608135315,-5.03878736154404,8194.16085674643
185.027339118695,-27.6458437640069,417.4303003037011
150.8162530089299,-12.16710628010067,8193.913295362743
152.14826417890978,-9.536350485262428,1885.0153058689705
163.3021625737499,-21.10905729530624,1176.4305103004751
153.7773929187945,-12.324436537309769,2027.2874346068304
148.25690333141898,-9.422263756576715,37732.78177104409
,,
,,
149.71664143680607,-8.707815907692932,3535.465316096014
152.13941356252667,-5.851520113971894,1168.2378138321014
,,
,,
,,
168.53957083973057,-19.873421531518996,632.8111235432096
168.15864224875668,-18.50185975268768,596.8606844684028
151.90394304967134,-9.983014382536078,2180.298677765223
,,
146.33960011241408,-6.188659297608898,19089.57691424113
148.0547563249285,-2.2210273304611863,1593.4260641397666
,,
152.2478300521291,-14.683106190076344,11949.574975507952
151.85795840228946,-7.4625396544231215,1478.56444794629
149.17242293119415,-8.001936244763671,3668.109077468936
172.85688274505057,-19.825743334247495,483.76941537029876
181.5375081376232,-27.86967307389434,486.5658242992337
144.05039508058024,-2.3587372628943437,13230.776678589486
,,
,,
,,
,,
167.92244141100429,-14.248815602118585,482.85758844666077
,,
,,
156.89231903658023,-15.459399249166468,1651.9926354225777
154.39161413338684,-11.444922072383626,1533.3434689028427
156.95250290248416,-11.02601726964389,979.9063137299356
,,
,,
160.51725469134755,-16.518646982300513,1044.0917824665264
150.8289458936659,-5.843910883994693,1464.9240452061904
171.4677474300784,-22.410566009189637,608.1891046282079
152.85018928543232,-9.662130313974183,1635.6555751843534
154.16076840679636,-3.514473111707395,752.2753076630765
161.3258079905214,-22.721516405619614,2173.7590375076757
152.67657480805337,-10.61198595551946,1984.9968790365626
156.09517444521478,-12.818081421612083,1339.0071516098358
162.23988685534394,-22.445789457278007,1682.5882628943832
169.76756923006036,-15.748250412388387,467.82737886107736
151.40267029533695,-13.897587169794535,22424.05212480225
,,
173.5032706179008,-14.697826351634594,374.9076599276584
,,
,,
148.79538187791945,-3.246993458030813,1567.5546471558762
,,
144.87092332599423,-1.8494015103603068,4339.158648381853
142.89985422625108,0.3330296867593374,6568.57776392072
158.35838875533503,-4.374020232304311,554.7757894452941
,,
151.05601180070303,-10.830766159279841,3676.684745205945
185.74221385328826,-22.76764003743649,329.7252776953988
,,
159.15374335980528,-20.286124610444865,2306.3344695521955
150.6917301381631,-6.39518617905068,1623.6730498087215
,,
148.64528336773597,-10.003021958876843,36890.42915941331
150.6426888599863,-11.8816558440173,8024.510402811747
149.82191636453067,-9.248637807177877,4013.4988486137145
163.6272951139318,-16.848588107788085,766.4293864657981
,,
,,
155.4489880821527,-5.019454181511816,732.053933846187
153.26584671951974,-12.09673932614043,2234.9126866436786
155.15855040274823,-5.2201461355704035,763.288745679444
157.0654425451757,-19.983285268317747,4828.537627620682
,,
152.29638123140109,-12.75000735943256,3802.4638998496657
159.80139230726138,-17.58753650054285,1301.42518581057
,,
,,
,,
152.2100355272423,-14.592808994734575,11509.857107931106
158.66993411282877,-21.900287708202086,4497.080264229918
159.227216272096,-10.299618112968515,725.8095323585507
,,
183.45976497858052,-24.02554839644325,373.2930626941206
154.38727628209878,-5.2919695540498966,831.683869818414
161.9792085252761,-23.10673376913397,2002.8296016242305
,,
161.15251936171737,-15.580049412673647,888.8136145059293
152.81662948539184,-9.624997508671918,1638.5851823038374
147.37147723217942,-5.0216226295736694,3420.7654619196555
150.3773648773552,-6.4011072799496205,1743.5387095695705
144.88403822883294,-2.6101116632107115,6007.343525994749
157.22206554771034,-15.557998910985159,1568.0909374333846
148.83278652440222,-8.523636366896694,5504.0351246256005
,,
146.97913203647258,-5.077546669234858,4259.206084456941
163.97307652775334,-13.354499316704176,594.0536858028931
,,
157.50928620534884,-20.079568114650087,3959.5464479370617
,,
,,
,,
,,
153.33392050689213,-11.7522381659142,2052.385111506623
164.90503114534505,-14.808351552950732,603.6791964311209
146.5421166710644,-3.411224105172231,3118.0531537808984
167.2412206245172,-9.8831885604434,414.7333327564396
148.20047328674278,-4.81022925476751,2369.9078921656587
148.60534799821045,-8.600822139497694,6911.524024087388
156.34327256229653,-18.895749943841388,4569.510929478663
156.58855634323518,-9.843113861685648,924.7441644881509
149.17524028075016,-3.5316739723746977,1505.8493378708322
,,
146.327337830087,-0.7356704381743638,1910.7365653024076
156.59205834675197,-21.042951805542817,19756.366894760875
185.536022278271,-22.53867173887435,328.87790000831706
145.12279981270498,-2.7101851846584095,5262.073966985284
,,
,,
164.2940740798248,-11.704135294206829,531.9619036008747
150.31242632818635,-1.5558565613605895,1011.8985885987335
161.68350759162894,-14.605151884816344,779.3438347257726
163.63134715798512,-20.471906457679296,1051.1540953542553
,,
149.97457798000133,-9.742784392697013,4429.149435751096
,,
160.45411154568893,-21.047525868729902,1931.3547144660317
,,
,,
169.1171981687053,-24.979192512520505,893.8763158409622
149.86872678737214,-9.879299952635161,5006.08593507974
148.40163410783126,-7.463385437350492,4605.427980158612
156.1840504405118,-20.08964790128883,11262.966426195766
175.95429634726742,-21.81743155179672,457.48488914950167
149.22657933440902,-7.356807842695281,2972.590087915309
150.5312454901691,-5.358314449870277,1458.533937985749
144.1145160503522,1.0008410643501644,2672.9600193343017
155.9490501785004,-9.241195053764413,949.5024857203932
149.92340380449056,-6.347312522713426,1931.1810159059125
153.76866258403226,-2.780795158508245,745.2901161026265
159.73401863665026,-16.85489973067218,1205.6938074037284
147.4905222603226,-4.730253292982577,2997.0669369879183
,,
149.64154586944377,-6.669696131213975,2212.549134559885
167.71827385387385,-16.59661871202003,550.9648898927971
148.17871361900418,-7.6739850494825355,5917.639885356066
143.89630016814655,-2.881984623218212,104803.86964617934
150.55682293238885,-4.606287662867554,1324.5772451115868
153.05718987905922,-11.770323758604999,2224.027810549916
150.62509084635468,-12.284346667894775,11545.015235466306
,,
,,
151.69638241840514,-11.490580239419545,3364.695157466715
145.78439639716055,-0.275955901268263,2041.8948071946602
155.36351619718963,-12.724356014858667,1511.6415929638017
151.3383302782776,-11.613868131255817,4176.977329906708
,,
174.67028186602764,-23.24571039572401,527.0728712179674
148.39953131854415,-5.188660032620735,2406.0521852336606
143.48550636563033,0.5694864593909919,3970.5339649309913
140.99933741727148,2.0725149725647944,22183.230598627917
,,
149.40573055614766,-7.281715827543508,2725.9580256137633
146.19728320007405,-2.7955343095156815,3052.4737574238375
,,
,,
146.6815851217266,-6.941743822939442,30536.970582168924
,,
,,
151.30691470158473,-2.332300721998614,949.0484304939527
151.66152433888567,-12.91558970121342,6036.15959505627
151.81495996934797,-11.00550835117203,2809.640100062397
,,
,,
149.51215423753135,-8.867750820095127,4138.5827573088445
150.8796135533765,-4.926849675856298,1298.8929019175362
149.6529881773835,-3.867602556738073,1431.1084638526452
,,
157.3213985351756,-18.221878821835094,2483.428323202017
,,
,,
170.80927815394585,-13.669635003774514,405.710005670968
144.0725602998528,-0.8643734410568724,4817.321713143998
,,
161.39630140289577,-21.378729077417738,1671.3784767353657
162.3038837099886,-16.592603678890466,855.2399895413657
154.92202864843577,-6.046802294182114,829.4403528256784
,,
178.34650173149362,-14.078536804242635,307.00503231811615
154.20129914349735,-11.446243992769045,1594.0121395065503
161.56048808468782,-22.716905232901002,2048.9054850620205
145.50490331682792,-1.1397213958683294,2649.6812274529784
150.3109223143005,-5.426237069662503,1537.7916647834709
,,
142.42144987676565,1.682295272740536,4906.845827242694
145.72917274641625,-4.258980316211301,7262.329368124258
,,
,,
,,
152.98019823857578,-14.48028383927924,5098.669058921129
152.30542561714586,-5.966296984673591,1152.3209202675714
,,
146.86642932345234,-3.3382585957378277,2697.630471618217
146.68391435259926,-6.510702988518178,14178.020247554303
171.74075379041193,-21.432085374706844,562.8396346164144
165.1361284114225,-21.844802249305246,1009.1500127805658
,,
,,
,,
171.52013865410143,-22.246978305392027,599.8498898959091
152.02646681956008,-12.230765825155709,3646.201234511448
148.09576392315228,-3.1634253935176777,1814.123540536073
150.69105853572228,-8.057409231921067,2130.9915643674544
151.11814171373848,-12.187635035325474,6264.977865090426
159.99432006377285,-16.472889567268034,1114.0612523510147
155.15730325787166,-16.253583494662834,3193.5114252295407
187.7630309680618,-29.108522200249,407.9256617930342
148.36755579674207,-6.125780729431606,3034.8593454610973
155.62317617550832,-9.131588216438155,979.6447520042004
148.73674142153803,-4.479042249759838,1913.1574023437506
162.11478659694197,-10.754104443445366,588.3871528422849
147.3538521866211,0.040584698399041184,1372.1709725130788
146.5618698657782,-2.40791914934175,2437.129084265972
171.09845127872802,-24.404246326334675,717.3940924460697
151.9943341962324,-10.748536613842,2485.8121299735617
149.56130144454156,-7.440354611993848,2676.634608157404
143.2620584481185,0.897702820662305,4001.5632633109776
186.93072352751517,-22.144107447988567,311.39812090405735
151.88771566182024,-14.29822920386158,13968.839476329407
147.96152964240198,-5.965629198968767,3458.415959370217
145.91605755199862,-0.29933557444482767,1978.289224261902
149.6512629419216,-9.74335580531161,5465.304621052612
144.1879692658478,-1.989934475864207,7937.21790658426
,,
,,
,,
155.06906830298942,-8.898512496142303,1031.2447320167175
149.51075736959112,-7.685852689223987,2895.9152809815764
,,
,,
146.74462730397622,-2.1800208246477375,2199.3062114136856
,,
147.38982034557006,-0.9105962998603336,1534.9501978615208
,,
,,
162.03337772907418,-15.273461376883015,792.0738870111927
149.13987750437187,-8.28208330279625,4104.231558414993
,,
,,
142.71662173600717,0.5620156281384585,6795.713757738969
160.2791317873387,-11.278315010304741,704.0125263050796
162.08488677132496,-11.309907153560209,608.338936649345
,,
163.24732990542614,-20.40467566981813,1095.8164277348642
144.26048913359102,-0.9460166291648232,4426.06907812195
151.3380603991475,-11.181768281564363,3600.2955957966474
156.70440589492117,-16.3840989386748,2015.5023865668984
149.66465113300868,-7.270396459755921,2485.865561230703
,,
,,
,,
,,
150.34312589475923,-6.4440454167158014,1769.361169323478
145.5578283356727,0.3645550195923199,1944.1809215997118
,,
159.47296443262212,-19.779266888078524,1921.7964507450822
152.0776450984003,-10.14757045244087,2142.532341614199
157.91859416142532,-5.922031854296934,622.1432658252473
155.5930038033826,-5.93432905756595,767.1469421410394
151.24179761233827,-9.600574507019834,2466.209971401796
167.06897071526672,-22.34517709441447,860.7747645612088
,,
152.28640563766206,-9.289285697879544,1752.6071229569181
150.46036452848634,-6.581994362546224,1758.586090918243
,,
,,
157.92240841214493,-15.388894861024312,1348.8743044685568
156.1421228148401,-15.735968040412814,2061.460011972175
,,
154.98151356051278,-14.515715355198033,2225.1572612193445
,,
145.33226731235573,-0.9348801719926387,2689.9238607524653
142.10677172441873,1.133291620401481,8781.631261276203
149.8236455292515,-5.328065401966872,1683.9110826151211
146.84750110552284,-6.942716747274332,18232.27536605555
,,
148.01025730881807,-2.9549427683043303,1792.6448896958589
160.57340581798323,-21.749169368163248,2152.2787697965873
146.6359754186314,-2.9048395060626677,2650.910973978577
143.87547512347768,-1.7423083988797943,9513.271074913384
,,
,,
,,
149.15842672921997,-3.254380834364111,1457.8594641502493
143.4715651321991,-0.7627497293202883,7405.469256762091
153.22550903732585,-13.3927289134624,3071.3302332227095
152.27725378163694,-12.032918131731538,3080.9612014558716
,,
,,
156.0554804895575,-14.50045522770002,1701.795452525636
155.14252000640255,-17.252983288770146,4548.982743662326
,,
156.73474127700038,-10.402074264298676,952.970190326075
182.61520423047688,-26.249278294827064,426.7659393361071
,,
176.79782916115516,-22.134141745218844,446.6683793452537
,,
145.41046752578893,-1.6782341312337963,3143.802022362418
156.93870126282454,-16.961927640524465,2118.5425686654094
157.79700415208467,-7.360320125578915,683.8789276569671
,,
,,
164.01749833902858,-22.769371979921246,1299.4405001325092
,,
,,
169.25653716508955,-19.58727307416344,591.4466307527845
144.7637225227614,-1.4144942782159506,3944.7520706813875
,,
153.85618055649067,-16.170222468111703,6426.052864535713
,,
,,
145.9642765865631,-3.6273046785312335,4462.483097252212
153.82272332470566,-14.153965954515874,2995.4970547904295
170.37036092500801,-12.32026372783233,392.61534889526456
146.71534363962755,-4.694502128467655,4299.514413176867
146.65544010981662,-5.414905953896264,6175.124918632265
160.82748849378396,-23.109046374966923,2748.9036405271554
143.93819345777712,-1.4677288422000334,7283.304204948212
147.22942680470962,-4.677720292301916,3298.942279301925
151.77379921751282,-9.268047527873408,1980.06236647598
156.9225024099641,-18.97417209548755,3530.313824976799
,,
168.13628934415985,-20.653941703871475,687.336227884745
150.40859805324595,-6.685932057588867,1809.6205494885382
148.995550287884,-6.551882686783557,2658.7748099773
152.50581684560302,-4.108832669310886,945.2480341513541
158.53533117436504,-17.756115843428038,1676.6158898789442
,,
146.3301627303689,-0.12162007441334524,1733.987298052214
,,
191.12992744598554,-19.257163823625632,255.93081210901664
148.8049121760111,-7.671174861222916,3958.13778795055
148.04651941425516,-4.58198115999039,2374.4405508788327
,,
,,
159.94685206252134,-21.28096838844941,2301.221757814866
,,
,,
,,
150.0513256645802,-10.108693995118285,4912.084924300005
,,
158.0211513745723,-19.725210554124395,2870.666794989438
,,
170.47678700221286,-23.6377238937035,710.5871989247494
146.66917193437814,-2.1845656023304483,2251.710880816498
160.03998257545953,-16.82226743848028,1149.227746640522
175.13614697817263,-19.416054498382053,424.3486863477637
,,
,,
147.57392146088722,-6.607702524164037,5517.487376100942
154.2706824151914,-6.164625435265243,901.2432470028556
,,
159.25867358517863,-14.236843667648506,983.9229424978264
,,
157.24490734075275,-10.926110093817577,937.1453088083529
160.06099070749053,-21.960063196981725,2609.0581321431187
151.84312033247636,-9.763905107809219,2127.3264595758847
,,
162.12372228722631,-22.490411833043677,1735.374790408846
142.74087725384533,0.7079324265686731,6135.043121581832
151.73314790529366,-4.740238631550382,1111.3301560687526
143.79547271607566,-2.3178216729558057,22424.67613246807
157.41036996867828,-14.805400961071909,1367.8651688966997
,,
154.4444486806349,-17.063923332424473,6709.8016062649995
147.10951412679947,-4.827117070726674,3649.391141664229
169.34041787798185,-19.75509108708163,594.1359543421463
183.6823768915356,-28.42256639506862,457.79721955643157
170.83195140424294,-15.182382531259284,431.7007142057809
,,
147.04199306473106,-6.523820525457684,8522.974570283719
155.15848405495626,-8.512090700704588,984.189384271688
161.76036191844008,-11.307375459285439,623.6194889334076
154.84569023123333,-6.909815015969132,893.9064290424188
168.79295727588135,-25.005125847079118,925.4970183443199
,,
150.64998643691587,-10.37741541390856,3865.3436134081685
151.31726933913373,-7.5600883019681255,1677.610868102841
144.67645228884268,0.6612698483026914,2376.4339794721577
151.7067398056479,-7.955727303161954,1632.4136815525367
152.45516361144462,-9.452617064276104,1728.2493191176486
,,
,,
159.28283615519257,-5.216035252771523,541.3999797836456
,,
153.67123828045365,-3.952900286441164,815.3961832902588
143.98783790635233,-0.21247083150189944,3957.3887967097153
143.7060739546034,0.801290968523987,3311.5156836591395
173.40818637541327,-13.351662091192525,358.07384704948595
150.8489335073885,-11.44684479949427,5247.535033958705
152.62502995330178,-2.1804204960225313,804.6313234187533
,,
,,
,,
145.376428275129,-0.1747048962558924,2253.8939699160514
149.32707249359265,-10.322432771514352,11161.248967777785
153.7490934658437,-7.350259907106015,1068.436994407448
162.51208361102928,-13.38344371180795,665.913968447434
,,
,,
,,
156.04735100746154,-16.22494510865411,2333.0227307026644
153.5916111103867,-12.106424560770124,2044.0660143865937
154.31825144917715,-11.840148575764418,1646.4944790683944
,,
,,
,,
154.79181753354584,-5.411964755471217,803.0325708478274
158.4273164592932,-16.885079117804306,1503.239691377774
160.14587032691884,-14.25451556114531,888.0857787559047
,,
155.2689846320821,-6.603001390531689,832.0210892369402
149.04416267392665,-9.613174621802226,8733.571743060453
,,
156.11227951866852,-12.331107817869025,1259.6261267501966
161.37425297407344,-7.8460916566724475,533.0896325624957
156.99194297866978,-19.883905748365823,4813.142999700278
156.98483123530897,-11.590634156105278,1027.331484170601
,,
149.3937644658171,-7.154556546282849,2654.072486783075
152.1583939157007,-11.074133484881036,2530.790745928155
,,
150.42576151164062,-1.8527703186279172,1022.5476625939646
,,
146.34202436782996,-4.740636842638778,5594.025911028233
157.40911646418735,-12.321759889833436,1041.0764710784779
147.57536446020055,-7.63460508285958,10835.340469582647
157.64130718824336,-18.064142566271414,2185.8886602972766
146.0761606917188,-0.3211844497901892,1902.813485520005
156.765156176807,-14.15912036594519,1409.296939840199
156.89649385499496,-8.910506793542273,829.1155071666439
,,
155.82798737456903,-18.751884531568173,5933.340414248656
149.05036138488813,-9.808739634014296,10188.966416436762
155.7104516610526,-11.585814020828813,1234.3405721790086
,,
167.59477862650854,-20.632546466456883,716.4095920528636
153.67915376966027,-8.763117521016724,1248.9395096413532
151.99532267552613,-7.199836027423697,1392.5958182911356
147.68718903933836,-0.3175078430642583,1345.7216822612613
,,
148.5444444801202,-7.304262055029662,3992.548890466328
154.14449653223505,-15.325653202918918,3712.098293216017
,,
151.4613905276819,-10.048252578121714,2531.2232351594753
153.54310968910036,-12.742675469840501,2349.4613413824172
152.4220420080741,-7.782602296704877,1383.5426269476534
176.8294494873568,-26.1676536035186,556.2957972364945
156.60444314240038,-4.858030013888864,652.8210352842983
148.15493350484925,-4.303366813568769,2172.2931528574804
,,
,,
,,
151.2813862292903,-6.846997063077845,1527.3861207581654
155.52127574333457,-13.718737065769284,1690.5947483959278
,,
147.6150765940091,-5.479570008868378,3502.970747426944
,,
156.84979410427556,-16.054028727415375,1833.5119584998795
,,
183.8065072365753,-13.969048127994206,261.4159340340538
157.37122459416395,-17.04118896709327,1926.1427859596067
162.28837989620382,-22.629260405849173,1716.6449944360547
,,
159.9018485580154,-13.944124972503555,889.1441249891532
150.3544706627426,-4.19408889910833,1308.2935626041299
,,
,,
146.64995601066443,-3.0199868768977813,2706.50184237047
,,
140.86445983664916,2.1080970141495534,33127.983063016225
156.00440101477895,-13.732316204544206,1533.8431834155008
160.58000580837384,-13.27740870825598,786.2094381267348
144.58460969483923,0.1596884785561043,2736.1391988901823
153.80828666846244,-7.505201811988631,1075.3799570552355
157.13796282697365,-21.33823914910559,11087.006316021248
,,
161.4095115852471,-14.730997944347228,807.8997964752313
155.70121587086192,-14.448442727140465,1825.6112658854531
,,
150.25916000050378,-8.307037305838831,2561.504972927708
155.13248040450878,-6.9866086085237225,869.7419810269396
,,
150.61228612197823,-1.0581941021818024,933.0082895800106
,,
165.32445522384856,-19.353952170892246,792.9098814541605
,,
,,
165.6905615043703,-12.51027266330767,506.7450358260165
148.3996140410147,-8.238932087055433,6695.068256983203
,,
151.5759214916595,-9.708383873175476,2271.1885755329945
,,
153.58865994301573,-8.469450286961402,1226.9198149716794
146.21086907241076,-0.029238865908726496,1757.7891033915807
171.88277337759442,-13.676696496959783,386.46928375034037
,,
155.43688943098817,-11.804634265540923,1324.4962148747584
165.66298524551783,-22.324477061281215,996.0191395244709
143.2944797112735,-1.7386330547187474,36764.45505809964
151.67967525144567,-5.594304572639108,1222.5258691714848
157.39489430097248,-7.450450455311912,713.0059158551425
149.77923342648285,-8.133521696146701,2923.8756529866837
154.93056227726333,-7.773294610704327,949.6742609715242
,,
151.52716603225247,-12.474462272063272,5322.529260977273
159.5855922299174,-16.592829488727407,1195.851086600892
146.15634816082192,-6.412605934401377,115313.30688713111
182.5703511613909,-28.17910715245493,473.0732492688244
168.88483438322655,-21.122868099388786,670.1653343184163
143.31878133110396,-1.9266938537565592,70144.69691980607
147.57015982215225,-5.3385453842290245,3427.9272758796656
161.90189311528985,-21.060812086454536,1450.0519048580443
169.83057395616146,-12.810708376303452,410.4360815199917
,,
,,
154.58081357583274,-12.078193503961048,1613.5565354278158
158.93207957786413,-19.303919296560306,2000.3181749872028
149.39089657988154,-11.146377982245816,39201.79716379432
,,
151.6179897986522,-7.236319132641284,1503.9509616329844
153.8888091546484,-9.105916837099555,1254.0391838340674
152.13085185233624,-12.168985797487238,3404.017892258143
149.63663232173357,-7.603812626192061,2705.404073762749
166.0903900626543,-23.579507125633747,1079.6783143467774
,,
150.49988800293517,-2.897916010775526,1114.915758914365
,,
